name,class,hasJson,train
oxford_000201,0,0,1
oxford_000203,0,0,1
oxford_000208,0,0,1
oxford_000209,0,0,1
oxford_000220,0,0,1
oxford_000222,0,0,1
oxford_000227,0,0,1
oxford_000235,0,0,1
oxford_000236,0,0,1
oxford_000238,0,0,1
oxford_000239,0,0,1
oxford_000240,0,0,1
oxford_000246,0,0,1
oxford_000247,0,0,1
oxford_000255,0,0,1
oxford_000259,0,0,1
oxford_000262,0,0,1
oxford_000264,0,0,1
oxford_000266,0,0,1
oxford_000273,0,0,1
oxford_000277,0,0,1
oxford_000280,0,0,1
oxford_000281,0,0,1
oxford_000289,0,0,1
oxford_000292,0,0,1
oxford_000296,0,0,1
oxford_000298,0,0,1
oxford_000301,0,0,1
oxford_000304,0,0,1
oxford_000305,0,0,1
oxford_000308,0,0,1
oxford_000309,0,0,1
oxford_000311,0,0,1
oxford_000313,0,0,1
oxford_000314,0,0,1
oxford_000316,0,0,1
oxford_000317,0,0,1
oxford_000318,0,0,1
oxford_000320,0,0,1
oxford_000324,0,0,1
oxford_000327,0,0,1
oxford_000331,0,0,1
oxford_000332,0,0,1
oxford_000334,0,0,1
oxford_000335,0,0,1
oxford_000338,0,0,1
oxford_000339,0,0,1
oxford_000341,0,0,1
oxford_000342,0,0,1
oxford_000351,0,0,1
oxford_000352,0,0,1
oxford_000356,0,0,1
oxford_000357,0,0,1
oxford_000358,0,0,1
oxford_000359,0,0,1
oxford_000371,0,0,1
oxford_000374,0,0,1
oxford_000375,0,0,1
oxford_000377,0,0,1
oxford_000378,0,0,1
oxford_000379,0,0,1
oxford_000380,0,0,1
oxford_000383,0,0,1
oxford_000384,0,0,1
oxford_000385,0,0,1
oxford_000386,0,0,1
oxford_000388,0,0,1
oxford_000389,0,0,1
oxford_000396,0,0,1
oxford_000399,0,0,1
oxford_000400,0,0,1
oxford_000401,0,0,1
oxford_000402,0,0,1
oxford_000403,0,0,1
oxford_000404,0,0,1
oxford_000405,0,0,1
oxford_000406,0,0,1
oxford_000407,0,0,1
oxford_000409,0,0,1
oxford_000410,0,0,1
oxford_000413,0,0,1
oxford_000414,0,0,1
oxford_000421,0,0,1
oxford_000422,0,0,1
oxford_000423,0,0,1
oxford_000425,0,0,1
oxford_000435,0,0,1
oxford_000440,0,0,1
oxford_000453,0,0,1
oxford_000456,0,0,1
oxford_000457,0,0,1
oxford_000458,0,0,1
oxford_000460,0,0,1
oxford_000461,0,0,1
oxford_000476,0,0,1
oxford_000477,0,0,1
oxford_000478,0,0,1
oxford_000480,0,0,1
oxford_000481,0,0,1
oxford_000486,0,0,1
oxford_000487,0,0,1
oxford_000490,0,0,1
oxford_000493,0,0,1
oxford_000494,0,0,1
oxford_000496,0,0,1
oxford_000499,0,0,1
oxford_000502,0,0,1
oxford_000503,0,0,1
oxford_000504,0,0,1
oxford_000511,0,0,1
oxford_000518,0,0,1
oxford_000519,0,0,1
oxford_000520,0,0,1
oxford_000521,0,0,1
oxford_000522,0,0,1
oxford_000524,0,0,1
oxford_000525,0,0,1
oxford_000527,0,0,1
oxford_000530,0,0,1
oxford_000531,0,0,1
oxford_000533,0,0,1
oxford_000539,0,0,1
oxford_000540,0,0,1
oxford_000542,0,0,1
oxford_000543,0,0,1
oxford_000545,0,0,1
oxford_000546,0,0,1
oxford_000556,0,0,1
oxford_000558,0,0,1
oxford_000560,0,0,1
oxford_000562,0,0,1
oxford_000563,0,0,1
oxford_000565,0,0,1
oxford_000567,0,0,1
oxford_000568,0,0,1
oxford_000569,0,0,1
oxford_000570,0,0,1
oxford_000573,0,0,1
oxford_000574,0,0,1
oxford_000575,0,0,1
oxford_000579,0,0,1
oxford_000580,0,0,1
oxford_000581,0,0,1
oxford_000582,0,0,1
oxford_000583,0,0,1
oxford_000584,0,0,1
oxford_000585,0,0,1
oxford_000586,0,0,1
oxford_000587,0,0,1
oxford_000588,0,0,1
oxford_000589,0,0,1
oxford_000590,0,0,1
oxford_000592,0,0,1
oxford_000599,0,0,1
oxford_000601,0,0,1
oxford_000605,0,0,1
oxford_000607,0,0,1
oxford_000609,0,0,1
oxford_000610,0,0,1
oxford_000620,0,0,1
oxford_000623,0,0,1
oxford_000624,0,0,1
oxford_000626,0,0,1
oxford_000627,0,0,1
oxford_000633,0,0,1
oxford_000635,0,0,1
oxford_000636,0,0,1
oxford_000637,0,0,1
oxford_000638,0,0,1
oxford_000646,0,0,1
oxford_000655,0,0,1
oxford_000656,0,0,1
oxford_000657,0,0,1
oxford_000658,0,0,1
oxford_000659,0,0,1
oxford_000669,0,0,1
oxford_000672,0,0,1
oxford_000673,0,0,1
oxford_000676,0,0,1
oxford_000677,0,0,1
oxford_000679,0,0,1
oxford_000681,0,0,1
oxford_000683,0,0,1
oxford_000684,0,0,1
oxford_000685,0,0,1
oxford_000686,0,0,1
oxford_000688,0,0,1
oxford_000693,0,0,1
oxford_000695,0,0,1
oxford_000698,0,0,1
oxford_000699,0,0,1
oxford_000700,0,0,1
oxford_000704,0,0,1
oxford_000705,0,0,1
oxford_000707,0,0,1
oxford_000708,0,0,1
oxford_000709,0,0,1
oxford_000710,0,0,1
oxford_000712,0,0,1
oxford_000718,0,0,1
oxford_000719,0,0,1
oxford_000722,0,0,1
oxford_000726,0,0,1
oxford_000728,0,0,1
oxford_000729,0,0,1
oxford_000730,0,0,1
oxford_000732,0,0,1
oxford_000733,0,0,1
oxford_000734,0,0,1
oxford_000735,0,0,1
oxford_000736,0,0,1
oxford_000737,0,0,1
oxford_000740,0,0,1
oxford_000741,0,0,1
oxford_000742,0,0,1
oxford_000743,0,0,1
oxford_000745,0,0,1
oxford_000750,0,0,1
oxford_000751,0,0,1
oxford_000752,0,0,1
oxford_000753,0,0,1
oxford_000754,0,0,1
oxford_000755,0,0,1
oxford_000759,0,0,1
oxford_000760,0,0,1
oxford_000762,0,0,1
oxford_000763,0,0,1
oxford_000765,0,0,1
oxford_000766,0,0,1
oxford_000768,0,0,1
oxford_000769,0,0,1
oxford_000770,0,0,1
oxford_000773,0,0,1
oxford_000774,0,0,1
oxford_000780,0,0,1
oxford_000781,0,0,1
oxford_000783,0,0,1
oxford_000785,0,0,1
oxford_000789,0,0,1
oxford_000803,0,0,1
oxford_000805,0,0,1
oxford_000808,0,0,1
oxford_000809,0,0,1
oxford_000811,0,0,1
oxford_000812,0,0,1
oxford_000814,0,0,1
oxford_000815,0,0,1
oxford_000821,0,0,1
oxford_000823,0,0,1
oxford_000824,0,0,1
oxford_000825,0,0,1
oxford_000834,0,0,1
oxford_000836,0,0,1
oxford_000849,0,0,1
oxford_000856,0,0,1
oxford_000857,0,0,1
oxford_000858,0,0,1
oxford_000859,0,0,1
oxford_000865,0,0,1
oxford_000866,0,0,1
oxford_000868,0,0,1
oxford_000869,0,0,1
oxford_000871,0,0,1
oxford_000873,0,0,1
oxford_000874,0,0,1
oxford_000877,0,0,1
oxford_000878,0,0,1
oxford_000881,0,0,1
oxford_000882,0,0,1
oxford_000883,0,0,1
oxford_000884,0,0,1
oxford_000890,0,0,1
oxford_000896,0,0,1
oxford_000897,0,0,1
oxford_000898,0,0,1
oxford_000900,0,0,1
oxford_000901,0,0,1
oxford_000902,0,0,1
oxford_000903,0,0,1
oxford_000904,0,0,1
oxford_000905,0,0,1
oxford_000906,0,0,1
oxford_000908,0,0,1
oxford_000909,0,0,1
oxford_000910,0,0,1
oxford_000916,0,0,1
oxford_000917,0,0,1
oxford_000918,0,0,1
oxford_000919,0,0,1
oxford_000920,0,0,1
oxford_000926,0,0,1
oxford_000929,0,0,1
oxford_000930,0,0,1
oxford_000933,0,0,1
oxford_000935,0,0,1
oxford_000936,0,0,1
oxford_000937,0,0,1
oxford_000940,0,0,1
oxford_000941,0,0,1
oxford_000944,0,0,1
oxford_000945,0,0,1
oxford_000946,0,0,1
oxford_000947,0,0,1
oxford_000949,0,0,1
oxford_000960,0,0,1
oxford_000962,0,0,1
oxford_000965,0,0,1
oxford_000966,0,0,1
oxford_000967,0,0,1
oxford_000968,0,0,1
oxford_000974,0,0,1
oxford_000975,0,0,1
oxford_000976,0,0,1
oxford_000978,0,0,1
oxford_000983,0,0,1
oxford_000984,0,0,1
oxford_000985,0,0,1
oxford_000986,0,0,1
oxford_000987,0,0,1
oxford_000989,0,0,1
oxford_000990,0,0,1
oxford_000991,0,0,1
oxford_000992,0,0,1
oxford_001007,0,0,1
oxford_001008,0,0,1
oxford_001026,0,0,1
oxford_001029,0,0,1
oxford_001034,0,0,1
oxford_001041,0,0,1
oxford_001042,0,0,1
oxford_001044,0,0,1
oxford_001045,0,0,1
oxford_001046,0,0,1
oxford_001047,0,0,1
oxford_001048,0,0,1
oxford_001052,0,0,1
oxford_001056,0,0,1
oxford_001058,0,0,1
oxford_001059,0,0,1
oxford_001060,0,0,1
oxford_001063,0,0,1
oxford_001064,0,0,1
oxford_001065,0,0,1
oxford_001066,0,0,1
oxford_001068,0,0,1
oxford_001069,0,0,1
oxford_001070,0,0,1
oxford_001071,0,0,1
oxford_001072,0,0,1
oxford_001079,0,0,1
oxford_001080,0,0,1
oxford_001082,0,0,1
oxford_001085,0,0,1
oxford_001086,0,0,1
oxford_001087,0,0,1
oxford_001096,0,0,1
oxford_001101,0,0,1
oxford_001102,0,0,1
oxford_001103,0,0,1
oxford_001104,0,0,1
oxford_001105,0,0,1
oxford_001106,0,0,1
oxford_001107,0,0,1
oxford_001108,0,0,1
oxford_001109,0,0,1
oxford_001110,0,0,1
oxford_001111,0,0,1
oxford_001112,0,0,1
oxford_001114,0,0,1
oxford_001115,0,0,1
oxford_001118,0,0,1
oxford_001119,0,0,1
oxford_001120,0,0,1
oxford_001121,0,0,1
oxford_001122,0,0,1
oxford_001123,0,0,1
oxford_001125,0,0,1
oxford_001127,0,0,1
oxford_001131,0,0,1
oxford_001134,0,0,1
oxford_001139,0,0,1
oxford_001144,0,0,1
oxford_001145,0,0,1
oxford_001147,0,0,1
oxford_001150,0,0,1
oxford_001152,0,0,1
oxford_001154,0,0,1
oxford_001159,0,0,1
oxford_001167,0,0,1
oxford_001169,0,0,1
oxford_001173,0,0,1
oxford_001175,0,0,1
oxford_001186,0,0,1
oxford_001188,0,0,1
oxford_001189,0,0,1
oxford_001190,0,0,1
oxford_001191,0,0,1
oxford_001192,0,0,1
oxford_001193,0,0,1
oxford_001195,0,0,1
oxford_001203,0,0,1
oxford_001204,0,0,1
oxford_001210,0,0,1
oxford_001211,0,0,1
oxford_001214,0,0,1
oxford_001215,0,0,1
oxford_001216,0,0,1
oxford_001217,0,0,1
oxford_001218,0,0,1
oxford_001219,0,0,1
oxford_001220,0,0,1
oxford_001221,0,0,1
oxford_001222,0,0,1
oxford_001225,0,0,1
oxford_001227,0,0,1
oxford_001228,0,0,1
oxford_001231,0,0,1
oxford_001232,0,0,1
oxford_001233,0,0,1
oxford_001239,0,0,1
oxford_001240,0,0,1
oxford_001241,0,0,1
oxford_001242,0,0,1
oxford_001243,0,0,1
oxford_001244,0,0,1
oxford_001251,0,0,1
oxford_001252,0,0,1
oxford_001255,0,0,1
oxford_001257,0,0,1
oxford_001259,0,0,1
oxford_001263,0,0,1
oxford_001264,0,0,1
oxford_001265,0,0,1
oxford_001268,0,0,1
oxford_001269,0,0,1
oxford_001270,0,0,1
oxford_001272,0,0,1
oxford_001274,0,0,1
oxford_001276,0,0,1
oxford_001277,0,0,1
oxford_001278,0,0,1
oxford_001279,0,0,1
oxford_001281,0,0,1
oxford_001282,0,0,1
oxford_001285,0,0,1
oxford_001291,0,0,1
oxford_001294,0,0,1
oxford_001304,0,0,1
oxford_001305,0,0,1
oxford_001307,0,0,1
oxford_001308,0,0,1
oxford_001309,0,0,1
oxford_001311,0,0,1
oxford_001312,0,0,1
oxford_001313,0,0,1
oxford_001314,0,0,1
oxford_001318,0,0,1
oxford_001320,0,0,1
oxford_001321,0,0,1
oxford_001322,0,0,1
oxford_001328,0,0,1
oxford_001341,0,0,1
oxford_001342,0,0,1
oxford_001343,0,0,1
oxford_001344,0,0,1
oxford_001348,0,0,1
oxford_001349,0,0,1
oxford_001350,0,0,1
oxford_001353,0,0,1
oxford_001354,0,0,1
oxford_001355,0,0,1
oxford_001356,0,0,1
oxford_001359,0,0,1
oxford_001360,0,0,1
oxford_001361,0,0,1
oxford_001365,0,0,1
oxford_001380,0,0,1
oxford_001382,0,0,1
oxford_001383,0,0,1
oxford_001384,0,0,1
oxford_001385,0,0,1
oxford_001390,0,0,1
oxford_001392,0,0,1
oxford_001393,0,0,1
oxford_001395,0,0,1
oxford_001396,0,0,1
oxford_001397,0,0,1
oxford_001402,0,0,1
oxford_001404,0,0,1
oxford_001405,0,0,1
oxford_001406,0,0,1
oxford_001407,0,0,1
oxford_001410,0,0,1
oxford_001411,0,0,1
oxford_001413,0,0,1
oxford_001427,0,0,1
oxford_001431,0,0,1
oxford_001434,0,0,1
oxford_001435,0,0,1
oxford_001436,0,0,1
oxford_001437,0,0,1
oxford_001439,0,0,1
oxford_001440,0,0,1
oxford_001441,0,0,1
oxford_001443,0,0,1
oxford_001447,0,0,1
oxford_001450,0,0,1
oxford_001451,0,0,1
oxford_001452,0,0,1
oxford_001453,0,0,1
oxford_001454,0,0,1
oxford_001458,0,0,1
oxford_001461,0,0,1
oxford_001463,0,0,1
oxford_001465,0,0,1
oxford_001473,0,0,1
oxford_001474,0,0,1
oxford_001478,0,0,1
oxford_001479,0,0,1
oxford_001480,0,0,1
oxford_001483,0,0,1
oxford_001484,0,0,1
oxford_001485,0,0,1
oxford_001486,0,0,1
oxford_001487,0,0,1
oxford_001490,0,0,1
oxford_001491,0,0,1
oxford_001494,0,0,1
oxford_001499,0,0,1
oxford_001502,0,0,1
oxford_001503,0,0,1
oxford_001504,0,0,1
oxford_001505,0,0,1
oxford_001506,0,0,1
oxford_001507,0,0,1
oxford_001508,0,0,1
oxford_001512,0,0,1
oxford_001514,0,0,1
oxford_001516,0,0,1
oxford_001517,0,0,1
oxford_001520,0,0,1
oxford_001521,0,0,1
oxford_001522,0,0,1
oxford_001523,0,0,1
oxford_001527,0,0,1
oxford_001528,0,0,1
oxford_001529,0,0,1
oxford_001530,0,0,1
oxford_001531,0,0,1
oxford_001535,0,0,1
oxford_001536,0,0,1
oxford_001541,0,0,1
oxford_001542,0,0,1
oxford_001543,0,0,1
oxford_001544,0,0,1
oxford_001555,0,0,1
oxford_001556,0,0,1
oxford_001557,0,0,1
oxford_001559,0,0,1
oxford_001562,0,0,1
oxford_001563,0,0,1
oxford_001564,0,0,1
oxford_001567,0,0,1
oxford_001582,0,0,1
oxford_001583,0,0,1
oxford_001584,0,0,1
oxford_001585,0,0,1
oxford_001587,0,0,1
oxford_001599,0,0,1
oxford_001601,0,0,1
oxford_001607,0,0,1
oxford_001608,0,0,1
oxford_001612,0,0,1
oxford_001614,0,0,1
oxford_001631,0,0,1
oxford_001634,0,0,1
oxford_001636,0,0,1
oxford_001638,0,0,1
oxford_001639,0,0,1
oxford_001641,0,0,1
oxford_001645,0,0,1
oxford_001648,0,0,1
oxford_001649,0,0,1
oxford_001650,0,0,1
oxford_001654,0,0,1
oxford_001658,0,0,1
oxford_001665,0,0,1
oxford_001666,0,0,1
oxford_001667,0,0,1
oxford_001668,0,0,1
oxford_001672,0,0,1
oxford_001673,0,0,1
oxford_001674,0,0,1
oxford_001675,0,0,1
oxford_001676,0,0,1
oxford_001679,0,0,1
oxford_001692,0,0,1
oxford_001693,0,0,1
oxford_001696,0,0,1
oxford_001697,0,0,1
oxford_001699,0,0,1
oxford_001700,0,0,1
oxford_001704,0,0,1
oxford_001706,0,0,1
oxford_001707,0,0,1
oxford_001708,0,0,1
oxford_001709,0,0,1
oxford_001710,0,0,1
oxford_001716,0,0,1
oxford_001717,0,0,1
oxford_001720,0,0,1
oxford_001721,0,0,1
oxford_001722,0,0,1
oxford_001723,0,0,1
oxford_001724,0,0,1
oxford_001725,0,0,1
oxford_001726,0,0,1
oxford_001727,0,0,1
oxford_001728,0,0,1
oxford_001731,0,0,1
oxford_001732,0,0,1
oxford_001746,0,0,1
oxford_001747,0,0,1
oxford_001749,0,0,1
oxford_001750,0,0,1
oxford_001751,0,0,1
oxford_001752,0,0,1
oxford_001753,0,0,1
oxford_001754,0,0,1
oxford_001755,0,0,1
oxford_001756,0,0,1
oxford_001757,0,0,1
oxford_001758,0,0,1
oxford_001760,0,0,1
oxford_001761,0,0,1
oxford_001764,0,0,1
oxford_001769,0,0,1
oxford_001770,0,0,1
oxford_001771,0,0,1
oxford_001775,0,0,1
oxford_001777,0,0,1
oxford_001778,0,0,1
oxford_001779,0,0,1
oxford_001780,0,0,1
oxford_001783,0,0,1
oxford_001787,0,0,1
oxford_001789,0,0,1
oxford_001796,0,0,1
oxford_001802,0,0,1
oxford_001803,0,0,1
oxford_001804,0,0,1
oxford_001806,0,0,1
oxford_001828,0,0,1
oxford_001829,0,0,1
oxford_001831,0,0,1
oxford_001832,0,0,1
oxford_001833,0,0,1
oxford_001834,0,0,1
oxford_001835,0,0,1
oxford_001838,0,0,1
oxford_001851,0,0,1
oxford_001859,0,0,1
oxford_001861,0,0,1
oxford_001862,0,0,1
oxford_001863,0,0,1
oxford_001865,0,0,1
oxford_001866,0,0,1
oxford_001867,0,0,1
oxford_001868,0,0,1
oxford_001870,0,0,1
oxford_001876,0,0,1
oxford_001877,0,0,1
oxford_001879,0,0,1
oxford_001881,0,0,1
oxford_001882,0,0,1
oxford_001885,0,0,1
oxford_001889,0,0,1
oxford_001890,0,0,1
oxford_001892,0,0,1
oxford_001893,0,0,1
oxford_001894,0,0,1
oxford_001895,0,0,1
oxford_001898,0,0,1
oxford_001899,0,0,1
oxford_001900,0,0,1
oxford_001902,0,0,1
oxford_001903,0,0,1
oxford_001904,0,0,1
oxford_001905,0,0,1
oxford_001906,0,0,1
oxford_001911,0,0,1
oxford_001913,0,0,1
oxford_001920,0,0,1
oxford_001922,0,0,1
oxford_001923,0,0,1
oxford_001924,0,0,1
oxford_001927,0,0,1
oxford_001928,0,0,1
oxford_001930,0,0,1
oxford_001931,0,0,1
oxford_001935,0,0,1
oxford_001937,0,0,1
oxford_001940,0,0,1
oxford_001946,0,0,1
oxford_001949,0,0,1
oxford_001950,0,0,1
oxford_001951,0,0,1
oxford_001953,0,0,1
oxford_001955,0,0,1
oxford_001956,0,0,1
oxford_001960,0,0,1
oxford_001961,0,0,1
oxford_001962,0,0,1
oxford_001963,0,0,1
oxford_001964,0,0,1
oxford_001965,0,0,1
oxford_001969,0,0,1
oxford_001970,0,0,1
oxford_001971,0,0,1
oxford_001977,0,0,1
oxford_001979,0,0,1
oxford_001987,0,0,1
oxford_001992,0,0,1
oxford_001994,0,0,1
oxford_001998,0,0,1
oxford_002006,0,0,1
oxford_002007,0,0,1
oxford_002010,0,0,1
oxford_002014,0,0,1
oxford_002015,0,0,1
oxford_002016,0,0,1
oxford_002017,0,0,1
oxford_002031,0,0,1
oxford_002032,0,0,1
oxford_002036,0,0,1
oxford_002037,0,0,1
oxford_002038,0,0,1
oxford_002041,0,0,1
oxford_002043,0,0,1
oxford_002044,0,0,1
oxford_002045,0,0,1
oxford_002047,0,0,1
oxford_002049,0,0,1
oxford_002050,0,0,1
oxford_002051,0,0,1
oxford_002054,0,0,1
oxford_002055,0,0,1
oxford_002056,0,0,1
oxford_002059,0,0,1
oxford_002064,0,0,1
oxford_002066,0,0,1
oxford_002070,0,0,1
oxford_002075,0,0,1
oxford_002077,0,0,1
oxford_002083,0,0,1
oxford_002084,0,0,1
oxford_002085,0,0,1
oxford_002088,0,0,1
oxford_002089,0,0,1
oxford_002090,0,0,1
oxford_002100,0,0,1
oxford_002103,0,0,1
oxford_002104,0,0,1
oxford_002105,0,0,1
oxford_002106,0,0,1
oxford_002107,0,0,1
oxford_002111,0,0,1
oxford_002120,0,0,1
oxford_002121,0,0,1
oxford_002123,0,0,1
oxford_002124,0,0,1
oxford_002128,0,0,1
oxford_002130,0,0,1
oxford_002131,0,0,1
oxford_002133,0,0,1
oxford_002134,0,0,1
oxford_002135,0,0,1
oxford_002139,0,0,1
oxford_002142,0,0,1
oxford_002143,0,0,1
oxford_002144,0,0,1
oxford_002145,0,0,1
oxford_002146,0,0,1
oxford_002149,0,0,1
oxford_002150,0,0,1
oxford_002155,0,0,1
oxford_002156,0,0,1
oxford_002157,0,0,1
oxford_002158,0,0,1
oxford_002161,0,0,1
oxford_002162,0,0,1
oxford_002164,0,0,1
oxford_002166,0,0,1
oxford_002167,0,0,1
oxford_002171,0,0,1
oxford_002172,0,0,1
oxford_002173,0,0,1
oxford_002174,0,0,1
oxford_002179,0,0,1
oxford_002181,0,0,1
oxford_002182,0,0,1
oxford_002183,0,0,1
oxford_002188,0,0,1
oxford_002190,0,0,1
oxford_002192,0,0,1
oxford_002193,0,0,1
oxford_002196,0,0,1
oxford_002197,0,0,1
oxford_002198,0,0,1
oxford_002200,0,0,1
oxford_002202,0,0,1
oxford_002203,0,0,1
oxford_002205,0,0,1
oxford_002207,0,0,1
oxford_002208,0,0,1
oxford_002217,0,0,1
oxford_002236,0,0,1
oxford_002237,0,0,1
oxford_002238,0,0,1
oxford_002241,0,0,1
oxford_002243,0,0,1
oxford_002251,0,0,1
oxford_002255,0,0,1
oxford_002259,0,0,1
oxford_002260,0,0,1
oxford_002261,0,0,1
oxford_002263,0,0,1
oxford_002264,0,0,1
oxford_002265,0,0,1
oxford_002266,0,0,1
oxford_002272,0,0,1
oxford_002273,0,0,1
oxford_002275,0,0,1
oxford_002276,0,0,1
oxford_002277,0,0,1
oxford_002278,0,0,1
oxford_002279,0,0,1
oxford_002282,0,0,1
oxford_002283,0,0,1
oxford_002284,0,0,1
oxford_002286,0,0,1
oxford_002294,0,0,1
oxford_002295,0,0,1
oxford_002301,0,0,1
oxford_002302,0,0,1
oxford_002303,0,0,1
oxford_002307,0,0,1
oxford_002308,0,0,1
oxford_002309,0,0,1
oxford_002312,0,0,1
oxford_002313,0,0,1
oxford_002315,0,0,1
oxford_002316,0,0,1
oxford_002317,0,0,1
oxford_002319,0,0,1
oxford_002320,0,0,1
oxford_002325,0,0,1
oxford_002326,0,0,1
oxford_002327,0,0,1
oxford_002328,0,0,1
oxford_002331,0,0,1
oxford_002334,0,0,1
oxford_002335,0,0,1
oxford_002336,0,0,1
oxford_002337,0,0,1
oxford_002338,0,0,1
oxford_002344,0,0,1
oxford_002345,0,0,1
oxford_002346,0,0,1
oxford_002347,0,0,1
oxford_002348,0,0,1
oxford_002349,0,0,1
oxford_002351,0,0,1
oxford_002352,0,0,1
oxford_002354,0,0,1
oxford_002355,0,0,1
oxford_002356,0,0,1
oxford_002357,0,0,1
oxford_002358,0,0,1
oxford_002359,0,0,1
oxford_002360,0,0,1
oxford_002361,0,0,1
oxford_002362,0,0,1
oxford_002364,0,0,1
oxford_002367,0,0,1
oxford_002368,0,0,1
oxford_002369,0,0,1
oxford_002370,0,0,1
oxford_002371,0,0,1
oxford_002373,0,0,1
oxford_002374,0,0,1
oxford_002375,0,0,1
oxford_002376,0,0,1
oxford_002377,0,0,1
oxford_002378,0,0,1
oxford_002396,0,0,1
oxford_002397,0,0,1
oxford_002400,0,0,1
oxford_002401,0,0,1
oxford_002402,0,0,1
oxford_002403,0,0,1
oxford_002405,0,0,1
oxford_002409,0,0,1
oxford_002411,0,0,1
oxford_002414,0,0,1
oxford_002415,0,0,1
oxford_002416,0,0,1
oxford_002417,0,0,1
oxford_002422,0,0,1
oxford_002424,0,0,1
oxford_002428,0,0,1
oxford_002431,0,0,1
oxford_002457,0,0,1
oxford_002461,0,0,1
oxford_002462,0,0,1
oxford_002464,0,0,1
oxford_002469,0,0,1
oxford_002470,0,0,1
oxford_002471,0,0,1
oxford_002472,0,0,1
oxford_002473,0,0,1
oxford_002476,0,0,1
oxford_002482,0,0,1
oxford_002494,0,0,1
oxford_002496,0,0,1
oxford_002499,0,0,1
oxford_002500,0,0,1
oxford_002501,0,0,1
oxford_002502,0,0,1
oxford_002503,0,0,1
oxford_002505,0,0,1
oxford_002506,0,0,1
oxford_002507,0,0,1
oxford_002508,0,0,1
oxford_002509,0,0,1
oxford_002510,0,0,1
oxford_002511,0,0,1
oxford_002516,0,0,1
oxford_002517,0,0,1
oxford_002518,0,0,1
oxford_002521,0,0,1
oxford_002530,0,0,1
oxford_002531,0,0,1
oxford_002532,0,0,1
oxford_002533,0,0,1
oxford_002537,0,0,1
oxford_002538,0,0,1
oxford_002539,0,0,1
oxford_002542,0,0,1
oxford_002546,0,0,1
oxford_002547,0,0,1
oxford_002548,0,0,1
oxford_002551,0,0,1
oxford_002552,0,0,1
oxford_002553,0,0,1
oxford_002554,0,0,1
oxford_002555,0,0,1
oxford_002556,0,0,1
oxford_002559,0,0,1
oxford_002562,0,0,1
oxford_002564,0,0,1
oxford_002565,0,0,1
oxford_002569,0,0,1
oxford_002570,0,0,1
oxford_002572,0,0,1
oxford_002575,0,0,1
oxford_002576,0,0,1
oxford_002577,0,0,1
oxford_002579,0,0,1
oxford_002580,0,0,1
oxford_002583,0,0,1
oxford_002584,0,0,1
oxford_002588,0,0,1
oxford_002591,0,0,1
oxford_002592,0,0,1
oxford_002594,0,0,1
oxford_002595,0,0,1
oxford_002596,0,0,1
oxford_002597,0,0,1
oxford_002601,0,0,1
oxford_002606,0,0,1
oxford_002615,0,0,1
oxford_002623,0,0,1
oxford_002624,0,0,1
oxford_002625,0,0,1
oxford_002627,0,0,1
oxford_002629,0,0,1
oxford_002639,0,0,1
oxford_002646,0,0,1
oxford_002650,0,0,1
oxford_002651,0,0,1
oxford_002652,0,0,1
oxford_002654,0,0,1
oxford_002658,0,0,1
oxford_002661,0,0,1
oxford_002662,0,0,1
oxford_002667,0,0,1
oxford_002670,0,0,1
oxford_002672,0,0,1
oxford_002673,0,0,1
oxford_002674,0,0,1
oxford_002675,0,0,1
oxford_002678,0,0,1
oxford_002679,0,0,1
oxford_002682,0,0,1
oxford_002683,0,0,1
oxford_002684,0,0,1
oxford_002686,0,0,1
oxford_002689,0,0,1
oxford_002690,0,0,1
oxford_002692,0,0,1
oxford_002694,0,0,1
oxford_002701,0,0,1
oxford_002702,0,0,1
oxford_002703,0,0,1
oxford_002704,0,0,1
oxford_002707,0,0,1
oxford_002710,0,0,1
oxford_002711,0,0,1
oxford_002713,0,0,1
oxford_002714,0,0,1
oxford_002715,0,0,1
oxford_002719,0,0,1
oxford_002723,0,0,1
oxford_002724,0,0,1
oxford_002725,0,0,1
oxford_002726,0,0,1
oxford_002728,0,0,1
oxford_002729,0,0,1
oxford_002730,0,0,1
oxford_002733,0,0,1
oxford_002734,0,0,1
oxford_002744,0,0,1
oxford_002745,0,0,1
oxford_002762,0,0,1
oxford_002764,0,0,1
oxford_002771,0,0,1
oxford_002773,0,0,1
oxford_002778,0,0,1
oxford_002783,0,0,1
oxford_002786,0,0,1
oxford_002787,0,0,1
oxford_002789,0,0,1
oxford_002800,0,0,1
oxford_002801,0,0,1
oxford_002802,0,0,1
oxford_002803,0,0,1
oxford_002804,0,0,1
oxford_002805,0,0,1
oxford_002811,0,0,1
oxford_002814,0,0,1
oxford_002815,0,0,1
oxford_002816,0,0,1
oxford_002817,0,0,1
oxford_002818,0,0,1
oxford_002819,0,0,1
oxford_002821,0,0,1
oxford_002823,0,0,1
oxford_002834,0,0,1
oxford_002837,0,0,1
oxford_002839,0,0,1
oxford_002840,0,0,1
oxford_002841,0,0,1
oxford_002842,0,0,1
oxford_002843,0,0,1
oxford_002844,0,0,1
oxford_002858,0,0,1
oxford_002860,0,0,1
oxford_002862,0,0,1
oxford_002863,0,0,1
oxford_002866,0,0,1
oxford_002869,0,0,1
oxford_002870,0,0,1
oxford_002871,0,0,1
oxford_002880,0,0,1
oxford_002881,0,0,1
